用户ID,首次购买时间,首次购买年月,注册年月,安装年月,渠道
14959.0,2011-02-16 13:00:00,2011-02-01 00:00:00,2010-10-01 00:00:00,2010-06-01 00:00:00,抖音
14960.0,2011-06-21 13:38:00,2011-06-01 00:00:00,2011-02-01 00:00:00,2010-09-01 00:00:00,百度
14961.0,2009-12-04 11:32:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14962.0,2010-05-04 14:57:00,2010-05-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14963.0,2010-07-02 12:43:00,2010-07-01 00:00:00,2010-06-01 00:00:00,2009-12-01 00:00:00,百度
14964.0,2011-04-06 14:13:00,2011-04-01 00:00:00,2011-04-01 00:00:00,2011-03-01 00:00:00,微信
14965.0,2011-09-04 13:15:00,2011-09-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,抖音
14966.0,2009-12-15 13:48:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
14967.0,2009-12-03 14:07:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14968.0,2010-09-07 13:28:00,2010-09-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,抖音
14969.0,2010-01-05 12:43:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
14970.0,2010-02-14 13:37:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
14971.0,2011-10-27 13:33:00,2011-10-01 00:00:00,2011-09-01 00:00:00,2009-12-01 00:00:00,百度
14972.0,2010-11-23 16:17:00,2010-11-01 00:00:00,2010-11-01 00:00:00,2010-04-01 00:00:00,抖音
14973.0,2011-04-28 12:22:00,2011-04-01 00:00:00,2010-05-01 00:00:00,2010-04-01 00:00:00,微信
14974.0,2011-11-02 13:01:00,2011-11-01 00:00:00,2011-01-01 00:00:00,2010-03-01 00:00:00,微信
14975.0,2010-10-14 14:11:00,2010-10-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,百度
14976.0,2011-01-17 11:09:00,2011-01-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,百度
14977.0,2009-12-14 10:37:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14978.0,2010-04-28 10:50:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14979.0,2009-12-04 12:54:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14980.0,2009-12-02 14:09:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14981.0,2010-10-12 11:04:00,2010-10-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,抖音
14982.0,2010-05-16 15:52:00,2010-05-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,百度
14983.0,2010-01-19 17:32:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
14984.0,2010-01-11 13:22:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
14985.0,2010-12-16 19:51:00,2010-12-01 00:00:00,2010-11-01 00:00:00,2010-09-01 00:00:00,微信
14986.0,2010-01-24 15:54:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
14987.0,2009-12-02 14:56:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
14988.0,2010-04-16 13:34:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14989.0,2010-02-16 10:40:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
14990.0,2009-12-09 13:31:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
14991.0,2010-10-05 13:01:00,2010-10-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,抖音
14992.0,2010-09-23 17:48:00,2010-09-01 00:00:00,2010-07-01 00:00:00,2010-02-01 00:00:00,微信
14993.0,2010-05-25 12:47:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-02-01 00:00:00,抖音
14994.0,2010-03-26 14:16:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,微信
14995.0,2011-03-04 13:14:00,2011-03-01 00:00:00,2010-07-01 00:00:00,2010-01-01 00:00:00,抖音
14996.0,2010-08-15 13:41:00,2010-08-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,百度
14997.0,2010-02-22 12:11:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
14998.0,2010-04-13 16:07:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
14999.0,2010-04-26 10:47:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
15000.0,2011-10-23 11:42:00,2011-10-01 00:00:00,2011-02-01 00:00:00,2010-08-01 00:00:00,微信
15001.0,2010-11-10 13:31:00,2010-11-01 00:00:00,2010-11-01 00:00:00,2010-11-01 00:00:00,百度
15002.0,2010-01-12 11:40:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15003.0,2010-01-26 13:04:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
15004.0,2011-07-15 14:05:00,2011-07-01 00:00:00,2010-07-01 00:00:00,2010-02-01 00:00:00,抖音
15005.0,2009-12-01 14:19:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15006.0,2010-09-12 13:03:00,2010-09-01 00:00:00,2010-06-01 00:00:00,2010-04-01 00:00:00,百度
15007.0,2011-07-03 16:00:00,2011-07-01 00:00:00,2011-07-01 00:00:00,2010-08-01 00:00:00,微信
15008.0,2010-03-12 11:13:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,百度
15009.0,2011-11-14 17:40:00,2011-11-01 00:00:00,2011-03-01 00:00:00,2010-08-01 00:00:00,百度
15010.0,2011-11-04 12:42:00,2011-11-01 00:00:00,2010-12-01 00:00:00,2010-02-01 00:00:00,抖音
15011.0,2010-10-19 12:05:00,2010-10-01 00:00:00,2010-07-01 00:00:00,2010-02-01 00:00:00,抖音
15012.0,2010-05-12 11:49:00,2010-05-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15013.0,2010-01-31 12:15:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15014.0,2011-06-16 19:40:00,2011-06-01 00:00:00,2011-06-01 00:00:00,2011-03-01 00:00:00,百度
15015.0,2009-12-14 14:46:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15016.0,2010-06-14 13:06:00,2010-06-01 00:00:00,2010-06-01 00:00:00,2010-03-01 00:00:00,抖音
15017.0,2011-11-06 10:33:00,2011-11-01 00:00:00,2011-07-01 00:00:00,2011-03-01 00:00:00,百度
15018.0,2010-12-07 10:47:00,2010-12-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,微信
15019.0,2011-03-18 12:35:00,2011-03-01 00:00:00,2010-08-01 00:00:00,2010-08-01 00:00:00,抖音
15020.0,2010-11-25 13:29:00,2010-11-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,百度
15021.0,2010-07-29 16:35:00,2010-07-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,微信
15022.0,2010-01-31 16:02:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15023.0,2010-02-03 15:45:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,抖音
15024.0,2010-10-11 16:14:00,2010-10-01 00:00:00,2010-10-01 00:00:00,2010-09-01 00:00:00,抖音
15025.0,2010-05-20 13:28:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
15026.0,2010-09-17 13:52:00,2010-09-01 00:00:00,2010-06-01 00:00:00,2010-05-01 00:00:00,微信
15027.0,2010-03-25 14:39:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
15028.0,2010-11-10 14:32:00,2010-11-01 00:00:00,2010-05-01 00:00:00,2010-01-01 00:00:00,百度
15029.0,2010-03-30 12:16:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,微信
15030.0,2010-03-04 17:10:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,抖音
15031.0,2009-12-08 13:38:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15032.0,2009-12-10 15:27:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15033.0,2011-01-14 13:28:00,2011-01-01 00:00:00,2010-10-01 00:00:00,2010-10-01 00:00:00,百度
15034.0,2010-05-11 13:30:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-02-01 00:00:00,抖音
15035.0,2011-09-11 11:08:00,2011-09-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,抖音
15036.0,2011-06-13 12:19:00,2011-06-01 00:00:00,2010-07-01 00:00:00,2009-12-01 00:00:00,抖音
15037.0,2010-11-28 12:14:00,2010-11-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15038.0,2010-10-10 14:35:00,2010-10-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
15039.0,2009-12-10 11:39:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15040.0,2010-06-16 11:40:00,2010-06-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15041.0,2010-09-21 13:16:00,2010-09-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
15042.0,2010-04-23 14:01:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15043.0,2010-06-24 15:50:00,2010-06-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15044.0,2009-12-16 15:13:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15045.0,2011-03-27 11:44:00,2011-03-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,抖音
15046.0,2010-01-14 14:29:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15047.0,2011-03-15 10:49:00,2011-03-01 00:00:00,2010-08-01 00:00:00,2010-01-01 00:00:00,微信
15048.0,2010-12-06 12:15:00,2010-12-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
15049.0,2011-03-11 12:13:00,2011-03-01 00:00:00,2011-03-01 00:00:00,2011-02-01 00:00:00,微信
15050.0,2010-08-16 12:00:00,2010-08-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
15051.0,2009-12-01 13:29:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15052.0,2011-01-24 15:52:00,2011-01-01 00:00:00,2010-06-01 00:00:00,2010-01-01 00:00:00,百度
15053.0,2011-03-03 12:06:00,2011-03-01 00:00:00,2010-06-01 00:00:00,2009-12-01 00:00:00,微信
15054.0,2011-10-30 14:33:00,2011-10-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
15055.0,2009-12-16 15:48:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15056.0,2010-07-07 15:58:00,2010-07-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,抖音
15057.0,2009-12-05 15:27:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15058.0,2010-02-24 14:07:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,抖音
15059.0,2009-12-06 12:17:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15060.0,2011-11-30 14:03:00,2011-11-01 00:00:00,2010-11-01 00:00:00,2010-09-01 00:00:00,微信
15061.0,2009-12-01 12:18:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15062.0,2010-04-08 15:41:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15063.0,2011-05-10 13:25:00,2011-05-01 00:00:00,2010-12-01 00:00:00,2010-04-01 00:00:00,抖音
15064.0,2009-12-22 16:17:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15065.0,2010-10-25 09:13:00,2010-10-01 00:00:00,2010-10-01 00:00:00,2010-06-01 00:00:00,微信
15066.0,2011-10-17 13:25:00,2011-10-01 00:00:00,2010-05-01 00:00:00,2009-12-01 00:00:00,微信
15067.0,2010-04-11 15:54:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
15068.0,2010-03-28 13:18:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15069.0,2011-06-13 14:16:00,2011-06-01 00:00:00,2011-01-01 00:00:00,2010-05-01 00:00:00,微信
15070.0,2009-12-15 13:49:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15071.0,2010-05-18 12:45:00,2010-05-01 00:00:00,2010-05-01 00:00:00,2010-03-01 00:00:00,抖音
15072.0,2010-08-17 15:46:00,2010-08-01 00:00:00,2010-04-01 00:00:00,2010-03-01 00:00:00,抖音
15073.0,2010-01-27 08:48:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15074.0,2010-08-29 11:47:00,2010-08-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15075.0,2011-09-23 12:27:00,2011-09-01 00:00:00,2011-07-01 00:00:00,2009-12-01 00:00:00,抖音
15076.0,2010-07-05 14:11:00,2010-07-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15077.0,2009-12-09 17:10:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15078.0,2009-12-04 12:03:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15079.0,2009-12-08 11:22:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15080.0,2010-07-26 10:03:00,2010-07-01 00:00:00,2010-05-01 00:00:00,2009-12-01 00:00:00,微信
15081.0,2010-06-22 10:25:00,2010-06-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,百度
15082.0,2010-02-09 10:23:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
15083.0,2011-03-28 12:18:00,2011-03-01 00:00:00,2010-07-01 00:00:00,2010-02-01 00:00:00,百度
15084.0,2010-03-04 10:45:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
15085.0,2009-12-10 11:47:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15086.0,2010-03-24 13:56:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,微信
15087.0,2011-03-03 10:34:00,2011-03-01 00:00:00,2010-12-01 00:00:00,2010-12-01 00:00:00,百度
15088.0,2011-10-03 14:05:00,2011-10-01 00:00:00,2011-05-01 00:00:00,2011-02-01 00:00:00,百度
15089.0,2011-08-03 14:14:00,2011-08-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15090.0,2011-02-04 14:03:00,2011-02-01 00:00:00,2010-11-01 00:00:00,2010-10-01 00:00:00,百度
15091.0,2010-02-03 11:46:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,抖音
15092.0,2010-09-03 12:33:00,2010-09-01 00:00:00,2010-07-01 00:00:00,2009-12-01 00:00:00,微信
15093.0,2009-12-08 12:46:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15094.0,2010-03-05 12:56:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
15095.0,2010-01-21 09:37:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15096.0,2011-10-28 10:27:00,2011-10-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15097.0,2010-05-05 14:22:00,2010-05-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15098.0,2011-06-10 15:22:00,2011-06-01 00:00:00,2011-05-01 00:00:00,2010-08-01 00:00:00,抖音
15099.0,2011-09-16 13:13:00,2011-09-01 00:00:00,2011-06-01 00:00:00,2010-12-01 00:00:00,微信
15100.0,2010-01-07 14:33:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15101.0,2010-04-28 15:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,百度
15102.0,2010-06-11 10:16:00,2010-06-01 00:00:00,2010-04-01 00:00:00,2009-12-01 00:00:00,百度
15103.0,2011-09-14 13:54:00,2011-09-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,微信
15104.0,2011-03-02 14:16:00,2011-03-01 00:00:00,2010-10-01 00:00:00,2010-09-01 00:00:00,百度
15105.0,2010-03-23 12:18:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
15106.0,2011-03-15 12:52:00,2011-03-01 00:00:00,2010-08-01 00:00:00,2009-12-01 00:00:00,百度
15107.0,2010-09-14 10:47:00,2010-09-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
15108.0,2011-04-26 10:54:00,2011-04-01 00:00:00,2011-01-01 00:00:00,2010-09-01 00:00:00,微信
15109.0,2009-12-04 12:33:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15110.0,2010-08-11 15:49:00,2010-08-01 00:00:00,2010-06-01 00:00:00,2010-03-01 00:00:00,百度
15111.0,2010-04-26 13:12:00,2010-04-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,抖音
15112.0,2010-04-07 14:17:00,2010-04-01 00:00:00,2010-02-01 00:00:00,2010-01-01 00:00:00,百度
15113.0,2011-10-16 15:27:00,2011-10-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,微信
15114.0,2010-10-14 16:44:00,2010-10-01 00:00:00,2010-08-01 00:00:00,2010-04-01 00:00:00,微信
15115.0,2009-12-07 11:20:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15116.0,2011-05-19 08:50:00,2011-05-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
15117.0,2010-03-15 13:39:00,2010-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
15118.0,2011-07-28 14:54:00,2011-07-01 00:00:00,2011-07-01 00:00:00,2011-07-01 00:00:00,百度
15119.0,2011-04-08 09:08:00,2011-04-01 00:00:00,2010-04-01 00:00:00,2010-01-01 00:00:00,微信
15120.0,2011-07-29 09:48:00,2011-07-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
15121.0,2011-02-24 12:41:00,2011-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15122.0,2010-03-30 14:05:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15123.0,2010-03-16 09:49:00,2010-03-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,微信
15124.0,2010-02-26 10:49:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
15125.0,2010-03-31 13:29:00,2010-03-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
15126.0,2010-01-21 17:09:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
15127.0,2010-07-08 10:07:00,2010-07-01 00:00:00,2010-02-01 00:00:00,2009-12-01 00:00:00,微信
15128.0,2010-10-05 16:46:00,2010-10-01 00:00:00,2010-09-01 00:00:00,2010-09-01 00:00:00,抖音
15129.0,2010-04-08 17:15:00,2010-04-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15130.0,2011-06-23 10:15:00,2011-06-01 00:00:00,2010-12-01 00:00:00,2009-12-01 00:00:00,百度
15131.0,2010-11-10 12:07:00,2010-11-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
15132.0,2011-03-22 12:02:00,2011-03-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
15133.0,2010-07-07 12:31:00,2010-07-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,百度
15134.0,2010-10-13 12:44:00,2010-10-01 00:00:00,2010-10-01 00:00:00,2010-10-01 00:00:00,百度
15135.0,2010-06-01 13:33:00,2010-06-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15136.0,2011-09-04 16:05:00,2011-09-01 00:00:00,2010-12-01 00:00:00,2010-12-01 00:00:00,百度
15137.0,2010-01-28 15:45:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15138.0,2010-11-11 09:16:00,2010-11-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15139.0,2011-01-07 12:44:00,2011-01-01 00:00:00,2010-03-01 00:00:00,2010-01-01 00:00:00,微信
15140.0,2010-09-23 13:07:00,2010-09-01 00:00:00,2010-04-01 00:00:00,2010-04-01 00:00:00,抖音
15141.0,2010-03-28 15:58:00,2010-03-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15142.0,2010-07-27 09:05:00,2010-07-01 00:00:00,2010-07-01 00:00:00,2010-04-01 00:00:00,抖音
15143.0,2010-10-03 13:58:00,2010-10-01 00:00:00,2010-09-01 00:00:00,2009-12-01 00:00:00,抖音
15144.0,2009-12-13 11:35:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15145.0,2011-04-05 15:20:00,2011-04-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,百度
15146.0,2011-02-21 13:07:00,2011-02-01 00:00:00,2010-06-01 00:00:00,2010-01-01 00:00:00,百度
15147.0,2011-04-13 15:57:00,2011-04-01 00:00:00,2011-04-01 00:00:00,2011-04-01 00:00:00,抖音
15148.0,2011-11-29 08:21:00,2011-11-01 00:00:00,2011-11-01 00:00:00,2011-08-01 00:00:00,抖音
15149.0,2010-02-28 11:13:00,2010-02-01 00:00:00,2010-02-01 00:00:00,2010-02-01 00:00:00,百度
15150.0,2010-06-14 12:01:00,2010-06-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,抖音
15151.0,2010-07-18 12:19:00,2010-07-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,百度
15152.0,2010-01-07 15:15:00,2010-01-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,百度
15153.0,2011-11-08 17:09:00,2011-11-01 00:00:00,2011-04-01 00:00:00,2010-07-01 00:00:00,百度
15154.0,2010-08-18 17:41:00,2010-08-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
15155.0,2010-11-21 12:59:00,2010-11-01 00:00:00,2010-03-01 00:00:00,2010-02-01 00:00:00,微信
15156.0,2011-11-06 12:41:00,2011-11-01 00:00:00,2011-01-01 00:00:00,2010-12-01 00:00:00,百度
15157.0,2009-12-10 14:44:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15158.0,2010-11-03 13:46:00,2010-11-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
15159.0,2010-10-04 09:31:00,2010-10-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15160.0,2010-10-14 15:26:00,2010-10-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
15161.0,2010-11-16 16:08:00,2010-11-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15162.0,2009-12-08 13:14:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15163.0,2011-05-31 15:22:00,2011-05-01 00:00:00,2011-01-01 00:00:00,2010-11-01 00:00:00,百度
15164.0,2010-01-18 13:34:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,百度
15165.0,2010-12-01 14:03:00,2010-12-01 00:00:00,2010-08-01 00:00:00,2010-02-01 00:00:00,微信
15166.0,2010-08-29 12:31:00,2010-08-01 00:00:00,2010-06-01 00:00:00,2010-06-01 00:00:00,微信
15167.0,2010-02-04 14:13:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15168.0,2011-11-14 11:26:00,2011-11-01 00:00:00,2011-04-01 00:00:00,2011-03-01 00:00:00,百度
15169.0,2009-12-13 11:16:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15170.0,2010-10-29 10:34:00,2010-10-01 00:00:00,2010-05-01 00:00:00,2010-05-01 00:00:00,百度
15171.0,2011-01-12 15:36:00,2011-01-01 00:00:00,2010-10-01 00:00:00,2010-02-01 00:00:00,抖音
15172.0,2011-04-17 11:56:00,2011-04-01 00:00:00,2010-03-01 00:00:00,2010-03-01 00:00:00,百度
15173.0,2010-04-01 12:26:00,2010-04-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
15174.0,2010-10-25 09:40:00,2010-10-01 00:00:00,2010-09-01 00:00:00,2010-04-01 00:00:00,抖音
15175.0,2011-09-29 11:31:00,2011-09-01 00:00:00,2010-09-01 00:00:00,2010-04-01 00:00:00,微信
15176.0,2010-02-10 10:36:00,2010-02-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15177.0,2010-10-10 12:48:00,2010-10-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15178.0,2011-03-24 15:12:00,2011-03-01 00:00:00,2010-12-01 00:00:00,2010-01-01 00:00:00,微信
15179.0,2009-12-03 12:27:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15180.0,2010-04-29 15:27:00,2010-04-01 00:00:00,2010-04-01 00:00:00,2010-02-01 00:00:00,抖音
15181.0,2009-12-08 19:02:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15182.0,2010-02-21 12:03:00,2010-02-01 00:00:00,2010-01-01 00:00:00,2010-01-01 00:00:00,微信
15183.0,2010-05-04 11:31:00,2010-05-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,抖音
15184.0,2009-12-16 12:06:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,抖音
15185.0,2011-09-30 14:06:00,2011-09-01 00:00:00,2011-06-01 00:00:00,2010-06-01 00:00:00,抖音
15186.0,2010-01-12 10:14:00,2010-01-01 00:00:00,2010-01-01 00:00:00,2009-12-01 00:00:00,百度
15187.0,2011-05-11 13:49:00,2011-05-01 00:00:00,2011-01-01 00:00:00,2010-07-01 00:00:00,抖音
15188.0,2009-12-14 13:30:00,2009-12-01 00:00:00,2009-12-01 00:00:00,2009-12-01 00:00:00,微信
15189.0,2010-07-18 13:37:00,2010-07-01 00:00:00,2010-06-01 00:00:00,2010-04-01 00:00:00,抖音
